
 ПРОТОКОЛ №2            27-05-2018 10:15:34
 -------------------------------------------------------------------------------
 Оператор:   [ТЕСТ РУЧНОЙ №4]
 Мишень:     [1]
 -------------------------------------------------------------------------------
 Номер      Отметка      Область     Положение X   Положение Y    Входит в
 пробоины   времени      попадания                                круг/прямоуг.
 -------------------------------------------------------------------------------
   1	  00:00:07:8	 1	     -385    	   370	          1
   2	  00:00:09:9	 1	     -450    	   485	          1
   3	  00:00:11:2	 1	     -515    	   360	          1
   4	  00:00:12:1	 1	     -265    	   350	          1
   5	  00:00:13:2	 1	     -205    	   420	          1
   6	  00:00:14:2	 1	     -225    	   490	          1
   7	  00:00:15:2	 1	     -245    	   330	          1
   8	  00:00:16:0	 1	     -305    	   270	          1
   9	  00:00:17:0	 1	     -475    	   330	          1
   10	  00:00:18:0	 1	     -545    	   475	          0
   11	  00:00:19:0	 1	     -260    	   535	          1
   12	  00:00:20:1	 1	     -185    	   435	          1
   13	  00:00:21:2	 1	     -210    	   305	          0
   14	  00:00:22:1	 1	     -290    	   305	          1
   15	  00:00:22:8	 1	     -275    	   445	          1
   16	  00:00:23:8	 1	     -355    	   460	          1
   17	  00:00:24:9	 1	     -470    	   465	          1
   18	  00:00:25:8	 1	     -405    	   275	          1
   19	  00:00:26:7	 1	     -215    	   290	          0
   20	  00:00:27:4	 1	     -160    	   375	          0
   21	  00:00:28:1	 1	     -265    	   405	          1
   22	  00:00:28:8	 1	     -355    	   415	          1
   23	  00:00:29:6	 1	     -385    	   460	          1
   24	  00:00:30:7	 1	     -450    	   460	          1
   25	  00:00:31:4	 1	     -515    	   445	          1
   26	  00:00:32:1	 1	     -545    	   430	          0
   27	  00:00:33:0	 1	     -455    	   395	          1
   28	  00:00:33:8	 1	     -360    	   380	          1
   29	  00:00:34:5	 1	     -475    	   290	          1
   30	  00:00:35:2	 1	     -245    	   295	          1
   31	  00:00:35:8	 1	     -110    	   345	          0
   32	  00:00:36:4	 1	     -275    	   635	          0
   33	  00:00:37:2	 1	     -415    	   685	          0
   34	  00:00:37:8	 1	     -595    	   525	          0
   35	  00:00:38:7	 1	     -440    	   560	          1
   36	  00:00:40:6	 1	     -395    	   565	          1
   37	  00:00:41:5	 1	     -465    	   475	          1
   38	  00:00:42:5	 1	     -460    	   445	          1
   39	  00:00:43:4	 1	     -295    	   475	          1
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
   *	  00:00:00:0	 0	     0	           0	          0
